id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
18854213,Home in Oakland · ★4.0 · 1 bedroom · 1 bed · 2.5 shared baths,5492973,Kenny,,Brookfield Village,37.73527,-122.18687,Private room,39,4,4,2023-06-03,0.09,14,90,3,
18910618,Rental unit in Oakland · ★4.84 · 1 bedroom · 1 bed · 1 bath,131793248,Ingrid,,Santa Fe,37.84271,-122.27372,Entire home/apt,60,2,51,2023-04-16,0.78,1,0,6,
18929747,Rental unit in Oakland · ★4.96 · 2 bedrooms · 2 beds · 1 bath,1388981,Yousef,,Cleveland Heights,37.80364,-122.24035,Entire home/apt,100,2,28,2019-12-16,0.40,1,9,0,
18939326,Rental unit in Oakland · ★4.86 · 2 bedrooms · 3 beds · 1 bath,46324647,Michael,,Chinatown,37.79672,-122.2685,Entire home/apt,173,30,14,2022-07-21,0.19,6,90,1,
18939761,Rental unit in Oakland · ★4.64 · 2 bedrooms · 3 beds · 1 bath,46324647,Michael,,Chinatown,37.79672,-122.2685,Entire home/apt,173,30,11,2019-08-01,0.15,6,83,0,
18956016,Home in Oakland · ★4.88 · 2 bedrooms · 2 beds · 1 bath,20270674,Gina,,Millsmont,37.77783,-122.1741,Entire home/apt,142,2,222,2023-06-04,3.01,3,343,38,
18963509,Home in Oakland · ★5.0 · 3 bedrooms · 3 beds · 2 baths,4098962,Ken,,Fairview Park,37.84855,-122.26029,Entire home/apt,320,1,3,2018-09-14,0.04,1,87,0,
19021871,Rental unit in Oakland · ★4.24 · 2 bedrooms · 3 beds · 1 bath,2812355,David,,Oakmore,37.80459,-122.20985,Entire home/apt,100,7,21,2020-03-28,0.29,3,346,0,
19040979,Guest suite in Oakland · ★4.89 · 1 bedroom · 1 bed · 1 bath,25010196,Jason,,Cleveland Heights,37.8045,-122.24114,Entire home/apt,96,30,57,2023-05-31,0.78,1,39,13,
19107538,Rental unit in Oakland · ★4.78 · 4 bedrooms · 6 beds · 2 baths,46324647,Michael,,Chinatown,37.79672,-122.2685,Entire home/apt,400,30,27,2019-09-30,0.37,6,83,0,
19117196,Home in Oakland · 1 bedroom · 1 bed · 1 private bath,2797102,Jacki,,Hoover-Foster,37.82277,-122.27267,Private room,62,3,0,,,5,0,0,
19117805,Home in Oakland · 1 bedroom · 1 bed · 1 shared bath,2797102,Jacki,,Hoover-Foster,37.82197,-122.27459,Private room,55,3,0,,,5,0,0,
19124670,Home in Oakland · ★4.35 · 2 bedrooms · 2 beds · 1 bath,46032667,Gary,,Clinton,37.79795,-122.25019,Entire home/apt,120,1,63,2023-06-10,0.86,2,353,21,
19140951,Home in Oakland · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,3518,Traci,,Prescott,37.81064,-122.29305,Private room,55,3,33,2022-10-03,0.47,7,81,10,
19161000,Rental unit in Oakland · ★4.56 · 1 bedroom · 1 bed · 1 bath,111944848,Laysin,,Lakeshore,37.81234,-122.24565,Entire home/apt,85,4,32,2023-06-06,0.44,8,361,9,
19162587,Home in Oakland · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,133426953,Lydia,,Allendale,37.78597,-122.19941,Private room,45,2,48,2021-10-31,0.66,1,0,0,
19163928,Guest suite in Oakland · ★4.83 · 1 bedroom · 1 bed · 1 bath,65678389,Sherri,,Redwood Heights,37.80202,-122.19004,Entire home/apt,99,30,72,2022-09-30,0.98,1,295,1,
19164071,Rental unit in Oakland · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,3905188,Johanna,,Ivy Hill,37.79779,-122.24885,Private room,125,1,79,2022-10-10,1.08,4,364,2,
19164553,Guest suite in Oakland · ★4.90 · 1 bedroom · 1 bed · 1 bath,2252348,Ann,,Shepherd Canyon,37.82956,-122.19574,Entire home/apt,129,3,173,2023-05-07,2.46,1,143,13,
19182373,Home in Oakland · ★4.64 · 3 bedrooms · 4 beds · 1 bath,12454388,Angie,,Highland Terrace,37.79385,-122.23432,Entire home/apt,144,1,294,2023-05-17,4.04,1,111,46,
19281891,Condo in Oakland · ★4.59 · 1 bedroom · 1 bed · 1 shared bath,135032365,Kevin,,Oakland Ave-Harrison St,37.81917916361511,-122.26013948845394,Private room,48,1,266,2023-06-22,3.64,1,86,56,
19295589,Home in Oakland · ★4.56 · 6 bedrooms · 10 beds · 3 baths,89124429,Alice,,Laurel,37.79312,-122.20545,Entire home/apt,339,2,76,2023-06-08,1.17,9,140,13,
19334086,Townhouse in Oakland · ★4.92 · 2 bedrooms · 2 beds · 2.5 baths,56260459,Sherwain,,Prescott,37.814,-122.29915,Entire home/apt,200,2,295,2023-06-20,4.04,1,269,69,
19345467,Home in Oakland · ★4.70 · 5 bedrooms · 10 beds · 3 baths,89124429,Alice,,Dimond,37.7953,-122.20498,Entire home/apt,448,2,11,2023-05-15,0.19,9,155,5,
19387530,Home in Oakland · ★4.89 · 2 bedrooms · 2 beds · 1 bath,430473,Ariel,,Shafter,37.83721,-122.25506,Entire home/apt,200,1,10,2019-12-27,0.14,1,0,0,
19450854,Rental unit in Oakland · ★New · 1 bedroom · 1 bed · 1 bath,58484572,Aziz,,Santa Fe,37.837776550180386,-122.27559397742796,Entire home/apt,132,3,2,2023-06-19,2,1,89,2,
19475665,Home in Oakland · ★4.72 · 3 bedrooms · 3 beds · 2 baths,11608635,Adi Ludi,,Fairfax Business-Wentworth-Holland,37.77167,-122.19949,Entire home/apt,162,2,229,2023-04-28,3.16,5,177,13,
19504200,Home in Oakland · ★4.91 · 3 bedrooms · 3 beds · 1 bath,98818,Josh,,Oakland Ave-Harrison St,37.82004,-122.25777,Entire home/apt,117,30,11,2021-06-06,0.15,1,17,0,
19522340,Guest suite in Oakland · 1 bedroom · 1 bed · 1 bath,181496,Siddharth,,Oakmore,37.80831,-122.21341,Entire home/apt,140,7,1,2018-07-23,0.02,2,177,0,
19537412,Rental unit in Oakland · ★4.14 · 4 bedrooms · 5 beds · 2 baths,46324647,Michael,,Chinatown,37.79672,-122.2685,Entire home/apt,400,30,7,2019-08-05,0.10,6,83,0,
19574374,Bungalow in Oakland · 1 bedroom · 1 bed · 1 bath,6398930,Stephanie,,Fairview Park,37.8425,-122.26151,Entire home/apt,130,12,2,2022-09-26,0.04,3,0,1,
19627583,Rental unit in Oakland · ★4.86 · 2 bedrooms · 2 beds · 1 bath,46324647,Michael,,Chinatown,37.79672,-122.2685,Entire home/apt,180,30,7,2018-10-14,0.10,6,83,0,
19660756,Guest suite in Oakland · ★4.93 · 1 bedroom · 2 beds · 1 bath,31551006,Jodie,,Upper Rockridge,37.83542,-122.22349,Entire home/apt,100,1,149,2023-06-02,2.39,1,147,32,
19731273,Guest suite in Oakland · ★4.92 · 1 bedroom · 1 bed · Private half-bath,12022,Jamie,,Bushrod,37.84272,-122.26785,Private room,77,2,97,2023-05-17,1.35,2,76,15,
19737509,Home in Oakland · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,48422,Keith,,McClymonds,37.81592,-122.27594,Private room,42,24,7,2023-03-30,0.10,15,177,1,
19753350,Rental unit in Oakland · ★4.93 · 2 bedrooms · 3 beds · 1 bath,46324647,Michael,,Chinatown,37.79672,-122.2685,Entire home/apt,180,30,14,2019-09-26,0.19,6,83,0,
19772065,Home in Oakland · ★4.37 · Studio · 1 bed · 1 bath,139574430,Eric,,Allendale,37.78489,-122.20498,Entire home/apt,87,7,121,2023-05-07,1.67,2,87,7,
19781908,Home in Oakland · ★4.98 · 1 bedroom · 2 beds · 2 shared baths,42832906,Araxi,,Piedmont Avenue,37.82218,-122.2548,Private room,200,1,46,2023-05-17,0.64,1,364,11,
19803177,Home in Oakland · ★5.0 · 3 bedrooms · 2 beds · 2 baths,4295625,Eriq,,Lakeshore,37.8127,-122.24391,Entire home/apt,185,30,3,2017-12-01,0.04,2,0,0,
19811368,Condo in Oakland · ★4.86 · 2 bedrooms · 3 beds · 1 bath,905122,Supriya,,Bushrod,37.84026,-122.26908,Entire home/apt,139,2,160,2023-06-24,2.23,1,306,45,
19827115,Rental unit in Oakland · ★4.67 · 1 bedroom · 1 bed · 1 bath,111944848,Laysin,,Lakeshore,37.81212,-122.24409,Entire home/apt,98,3,51,2023-05-20,0.71,8,357,12,
19831214,Guest suite in Oakland · ★4.79 · 1 bedroom · 2 beds · 1 bath,140152985,Mercy,,Bushrod,37.84509,-122.26877,Entire home/apt,105,2,172,2023-06-18,2.39,1,248,20,
19848972,Guesthouse in Oakland · ★4.96 · 1 bedroom · 1 bed · 1 bath,78362852,Jonathan,,Prescott,37.81001,-122.29434,Entire home/apt,125,2,56,2023-05-13,0.79,1,82,11,
19880226,Home in Oakland · ★4.57 · 1 bedroom · 1 bed · 1 bath,77999623,Pier Matisse,,Toler Heights,37.75447,-122.15845,Entire home/apt,104,1,443,2023-06-04,6.15,1,174,55,
19890888,Home in Oakland · ★4.87 · 2 bedrooms · 1 bed · 1 bath,13005608,Sally,,Reservoir Hill-Meadow Brook,37.79275,-122.22656,Entire home/apt,150,4,53,2019-11-30,0.74,2,0,0,
19912586,Home in Oakland · ★4.94 · 1 bedroom · 1 bed · 1.5 shared baths,6367393,Dorian,,Piedmont Pines,37.82294,-122.18939,Private room,65,7,144,2020-06-05,2.00,4,201,0,
19971156,Home in Oakland · 2 bedrooms · 2 beds · 1 bath,79743112,Susan,,Iveywood,37.74253,-122.16157,Entire home/apt,150,7,0,,,1,296,0,
19998762,Home in Oakland · ★4.72 · 2 bedrooms · 2 beds · 3 baths,2921846,Cecilia,,Maxwell Park,37.78633,-122.19641,Entire home/apt,67,2,18,2021-07-25,0.25,1,0,0,
20001846,Rental unit in Oakland · ★4.80 · Studio · 1 bed · 1 bath,76050077,Alex,,Old City-Produce And Waterfront,37.80116,-122.27705,Entire home/apt,78,2,230,2023-05-12,3.20,7,178,12,
20013385,Guest suite in Berkeley · ★4.99 · 1 bedroom · 1 bed · 1 bath,142070264,Larry,,Claremont,37.85626,-122.22374,Entire home/apt,133,2,94,2023-06-19,1.52,1,85,13,
20032811,Guesthouse in Oakland · ★4.82 · 1 bedroom · 1 bed · 1 bath,16101410,Benjamin,,Fairview Park,37.84732,-122.25688,Entire home/apt,135,4,108,2023-06-04,1.52,1,57,10,
20121361,Home in Oakland · ★4.98 · 1 bedroom · 1 bed · 1.5 baths,6367393,Dorian,,Piedmont Pines,37.8244,-122.19027,Private room,183,1,94,2020-12-03,1.32,4,201,0,
20148137,Rental unit in Oakland · 1 bedroom · 1 bed · 1 bath,1475400,Karen,,Adams Point,37.80981,-122.25792,Entire home/apt,100,352,1,2018-08-12,0.02,1,364,0,
20151942,Home in Oakland · ★4.25 · 1 bedroom · 1 bed · 1 private bath,29715897,Julie,,Piedmont Avenue,37.8319,-122.24706,Private room,100,60,4,2019-08-11,0.06,3,337,0,
20236399,Home in Oakland · ★4.94 · 1 bedroom · 2 beds · 1 bath,123671640,Jeremy,,Upper Laurel,37.7955,-122.19488,Entire home/apt,135,30,110,2020-03-16,1.55,1,0,0,
20257108,Guesthouse in Oakland · ★4.95 · Studio · 3 beds · 1 bath,10553493,Chantelise,,Redwood Heights,37.7936,-122.19103,Entire home/apt,103,3,158,2023-06-11,2.25,1,120,31,
20406444,Home in Oakland · ★4.71 · 1 bedroom · 2 beds · 1 shared bath,268781,Pam,,Millsmont,37.778015,-122.180618,Private room,42,20,14,2023-02-24,0.28,4,111,8,
20468932,Home in Oakland · ★4.94 · 1 bedroom · 2 beds · 1.5 baths,698545,Julia,,Redwood Heights,37.79899,-122.19026,Entire home/apt,129,2,118,2023-06-11,1.67,1,27,36,
20469747,Home in Oakland · ★4.98 · 1 bedroom · 2 beds · 1 bath,28173849,Melia,,Eastmont Hills,37.76765,-122.15808,Entire home/apt,79,1,462,2023-06-13,6.49,1,51,97,
20478225,Guesthouse in Oakland · ★4.99 · 1 bedroom · 1 bed · 1 bath,13979618,Jessica,,Shafter,37.83711,-122.2557,Entire home/apt,130,1,205,2023-06-22,3.20,1,6,82,
20500014,Guesthouse in Oakland · ★4.20 · 1 bedroom · 1 bed · 1 bath,48626652,Jacqueline,,Toler Heights,37.75666,-122.16062,Entire home/apt,104,2,11,2019-10-15,0.17,2,365,0,
20573224,Townhouse in Oakland · ★5.0 · 1 bedroom · 2 beds · 1 bath,2654084,Nikhil,,Prescott,37.81399,-122.3001,Entire home/apt,150,30,11,2019-08-31,0.16,1,51,0,
20609912,Home in Oakland · ★4.86 · 3 bedrooms · 4 beds · 1.5 baths,20270674,Gina,,Millsmont,37.77734,-122.17701,Entire home/apt,232,2,234,2023-06-19,3.30,3,357,19,
20693789,Guesthouse in Oakland · ★4.87 · 1 bedroom · 3 beds · 1 bath,173879,Brian,,Adams Point,37.81415,-122.25242,Entire home/apt,85,7,288,2023-06-08,4.09,3,123,40,
20713044,Home in Oakland · ★4.68 · 2 bedrooms · 2 beds · 1 bath,142525508,Chris & JoAnn,,Fairview Park,37.84802,-122.25345,Entire home/apt,221,2,136,2023-05-24,1.92,2,136,27,
20715537,Home in Oakland · ★4.94 · 1 bedroom · 1 bed · 1 private bath,58506138,JoAnn,,Lincoln Highlands,37.80458,-122.20585,Private room,100,30,49,2023-03-26,0.70,1,40,1,
20723343,Rental unit in Oakland · ★4.95 · 2 bedrooms · 2 beds · 1 bath,148388461,Scott,,Upper Rockridge,37.8427,-122.24393,Entire home/apt,275,4,39,2022-08-14,0.56,1,82,6,
20726452,Guest suite in Oakland · ★4.88 · Studio · 5 beds · 1 bath,1592786,Jose And Julia,,Lockwood Tevis,37.76392,-122.19937,Entire home/apt,82,1,546,2023-06-14,8.47,1,354,96,
20773739,Guest suite in Piedmont · ★4.67 · 1 bedroom · 2 beds · 1 bath,7324895,Steven,,Piedmont,37.81664,-122.22361,Entire home/apt,110,30,7,2022-12-31,0.11,1,143,4,
20804157,Rental unit in Oakland · ★4.88 · 1 bedroom · 2 beds · 1 bath,56874549,Fatima,,Rockridge,37.84957,-122.25182,Entire home/apt,103,2,324,2023-06-20,4.60,8,80,48,
20882680,Home in Oakland · ★4.89 · 1 bedroom · 1 bed · 2 shared baths,144287191,Ellen,,Upper Peralta Creek-Bartlett,37.79291,-122.2119,Private room,50,14,9,2022-06-23,0.13,3,148,0,
20901838,Guesthouse in Oakland · ★4.96 · 1 bedroom · 1 bed · 1 bath,8476690,Cluny,,Shafter,37.8403,-122.25422,Entire home/apt,143,5,53,2023-02-28,0.76,1,98,4,
20914756,Home in Oakland · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,144287191,Ellen,,Upper Peralta Creek-Bartlett,37.79291,-122.2119,Private room,57,14,10,2022-10-23,0.14,3,18,2,
20915852,Home in Oakland · ★4.57 · 1 bedroom · 1 bed · 2 shared baths,144287191,Ellen,,Upper Peralta Creek-Bartlett,37.79291,-122.2119,Private room,60,14,14,2022-06-26,0.20,3,179,1,
20943638,Home in Oakland · 4 bedrooms · 2 beds · 2 shared baths,150591690,Denise,,Caballo Hills,37.78525,-122.16107,Private room,80,5,1,2017-10-09,0.01,5,0,0,
20969103,Home in Oakland · 1 bedroom · 1 bed · 1 private bath,150591690,Denise,,Caballo Hills,37.78449,-122.15929,Private room,150,4,1,2018-08-13,0.02,5,0,0,
20969110,Home in Oakland · 2 bedrooms · 1 bed · 2 shared baths,150591690,Denise,,Caballo Hills,37.78595,-122.1621,Private room,130,4,0,,,5,0,0,
20969766,Home in Oakland · ★4.94 · 3 bedrooms · 2 beds · 1.5 baths,150865969,B.,,Montclair,37.83201,-122.21463,Entire home/apt,167,5,120,2023-06-05,1.73,3,30,18,
20969994,Home in Oakland · 1 bedroom · 2 beds · 2 shared baths,150591690,Denise,,Caballo Hills,37.78485,-122.15998,Private room,90,5,2,2018-08-19,0.03,5,0,0,
20980304,Home in Oakland · ★4.54 · 3 bedrooms · 5 beds · 2 baths,74479127,Tegsti,,Eastmont Hills,37.76979,-122.16945,Entire home/apt,246,2,73,2022-09-05,1.05,1,361,2,
20984086,Home in Oakland · ★4.92 · 5 bedrooms · 10 beds · 2 baths,6722695,E.J. Blumberg,,Clinton,37.79503,-122.24101,Entire home/apt,411,10,12,2021-06-17,0.19,28,364,0,
21008062,Guest suite in Oakland · ★4.79 · 1 bedroom · 1 bed · 1 bath,17223105,Shari,,Upper Dimond,37.80182,-122.21665,Entire home/apt,70,1,252,2023-06-17,3.74,4,170,34,
21040855,Rental unit in Oakland · ★4.76 · 1 bedroom · 2 beds · 1 bath,121239635,Micha,,Crocker Highland,37.81253,-122.23168,Entire home/apt,120,3,72,2023-06-22,1.03,1,257,17,
21163348,Guest suite in Oakland · ★4.71 · 1 bedroom · 1 bed · 1 bath,9133059,Simona,,Upper Rockridge,37.83511,-122.22425,Entire home/apt,96,1,7,2023-04-19,0.85,1,173,7,
21174639,Rental unit in Oakland · ★4.84 · 2 bedrooms · 2 beds · 1 bath,4295625,Eriq,,Lakeshore,37.8121,-122.24287,Entire home/apt,1643,200,127,2020-04-06,1.86,2,153,0,
21189628,Rental unit in Oakland · ★4.98 · 2 bedrooms · 2 beds · 2 baths,96212165,Joslin,,Bushrod,37.85008,-122.26773,Entire home/apt,177,2,113,2023-05-29,1.67,1,80,15,
21231344,Home in Oakland · ★4.90 · 4 bedrooms · 7 beds · 4 baths,65464640,Jennifer,,Bushrod,37.84976,-122.2653,Entire home/apt,400,4,10,2019-07-24,0.15,1,27,0,
21243437,Guest suite in Oakland · ★4.93 · Studio · 1 bed · 1 bath,153549412,Dorothy,,Glen Highlands,37.84288,-122.21643,Entire home/apt,85,1,199,2023-06-22,2.87,1,256,97,
21278335,Home in Oakland · ★5.0 · 2 bedrooms · 2 beds · 1 bath,23311556,James,,Shafter,37.83748,-122.25964,Entire home/apt,110,28,28,2023-05-31,0.40,1,75,5,
21282933,Home in Oakland · ★5.0 · 2 bedrooms · 1 bed · 1 private bath,7256372,Daria,,Merriwood,37.8392,-122.20157,Private room,99,7,5,2022-05-27,0.08,3,178,0,
21311127,Rental unit in Oakland · ★4.33 · 1 bedroom · 1 bed · 1 bath,111944848,Laysin,,Lakeshore,37.81086,-122.24435,Entire home/apt,83,3,33,2023-04-28,0.48,8,344,4,
21336278,Home in Oakland · ★4.71 · 2 bedrooms · 1 bed · 1 private bath,21500987,Ellen,,School,37.79606,-122.21512,Private room,50,2,14,2022-07-24,0.21,1,235,1,
21371552,Home in Oakland · ★4.89 · 1 bedroom · 1 bed · 1 private bath,6367393,Dorian,,Piedmont Pines,37.82458,-122.18836,Private room,100,1,38,2020-08-03,0.55,4,75,0,
21408388,Home in Piedmont · ★4.78 · 1 bedroom · 1 bed · 1 private bath,87115,Emily,,Piedmont,37.82042,-122.24325,Private room,75,2,10,2023-05-12,0.14,1,85,3,
21408902,Home in Oakland · ★4.92 · 1 bedroom · 1 bed · 1 bath,126149867,Dave,,Upper Rockridge,37.84007,-122.22995,Entire home/apt,99,3,141,2023-06-17,2.06,1,5,10,
21437755,Home in Oakland · ★4.81 · 3 bedrooms · 4 beds · 3.5 baths,1129902,Meirav,,Woodminster,37.80747,-122.18213,Entire home/apt,809,2,68,2023-06-19,0.99,1,330,8,
21447924,Guesthouse in Oakland · ★4.91 · 1 bedroom · 1 bed · 1 bath,30811744,Misty,,Lincoln Highlands,37.79994,-122.20047,Entire home/apt,99,21,22,2022-12-17,0.34,1,270,1,
21505848,Home in Oakland · ★4.94 · 2 bedrooms · 2 beds · 2.5 baths,29715897,Julie,,Piedmont Avenue,37.83182,-122.24856,Entire home/apt,220,21,16,2023-03-14,0.23,3,337,4,
21515133,Home in Oakland · ★4.84 · 1 bedroom · 1 bed · 1 bath,156340616,Sonya,,Dimond,37.79629,-122.20914,Entire home/apt,140,1,61,2023-06-20,1.18,1,356,17,
21520861,Home in Oakland · ★4.82 · 3 bedrooms · 3 beds · 2 baths,6722695,E.J. Blumberg,,Lynn-Highland Park,37.80319,-122.23632,Entire home/apt,270,3,65,2023-02-06,0.95,28,302,3,
21529090,Guest suite in Oakland · ★4.90 · 1 bedroom · 1 bed · 1 bath,10388609,Leo,,Prescott,37.81542,-122.29961,Entire home/apt,67,1,547,2023-06-10,9.48,1,351,95,
21539310,Home in Oakland · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,149754113,Scott,,Prescott,37.81042,-122.29984,Private room,60,1,132,2023-06-11,1.93,2,80,36,
21549143,Guest suite in Oakland · ★4.95 · 1 bedroom · 1 bed · 1 bath,156666855,Janey,,Glen Highlands,37.83746,-122.22035,Entire home/apt,88,4,108,2023-06-01,1.59,1,16,23,
21566358,Hotel in Oakland · 1 bedroom · 1 bed · 1 private bath,156822659,Manny,,Oakland Ave-Harrison St,37.82427,-122.25826,Hotel room,99,120,0,,,1,0,0,
21566701,Guesthouse in Oakland · ★4.99 · Studio · 1 bed · 1 bath,8050079,Catherine,,Piedmont Pines,37.82256,-122.19684,Entire home/apt,141,2,224,2023-05-07,3.30,1,34,15,
21588849,Home in Berkeley · ★4.91 · 1 bedroom · 1 bed · 1 private bath,6136664,Dan & Traci,,Fairview Park,37.85188,-122.25749,Private room,78,2,316,2023-06-23,4.61,2,332,56,
21632573,Guesthouse in Oakland · ★4.76 · 1 bedroom · 1 bed · 1 bath,39862139,David And Ashley,,Eastmont Hills,37.77244,-122.1679,Entire home/apt,112,1,736,2023-06-09,10.82,1,144,117,
21665339,Rental unit in Oakland · ★4.71 · 2 bedrooms · 2 beds · 1 bath,88799522,Nikki,,Temescal,37.83623,-122.2636,Entire home/apt,103,30,256,2022-11-01,3.75,1,130,2,
21685910,Home in Oakland · ★4.29 · 1 bedroom · 4 beds · 2 shared baths,23550825,Khaled,,Reservoir Hill-Meadow Brook,37.78525,-122.22686,Shared room,40,2,14,2023-04-27,0.22,2,124,2,
21685912,Home in Oakland · ★4.50 · 1 bedroom · 4 beds · 2 shared baths,23550825,Khaled,,Reservoir Hill-Meadow Brook,37.78525,-122.22686,Shared room,45,6,6,2019-03-23,0.10,2,180,0,
21805033,Home in Oakland · ★4.52 · 2 bedrooms · 2 beds · 1.5 baths,46032667,Gary,,Clinton,37.79600774672191,-122.25210889552147,Entire home/apt,147,1,251,2023-06-05,3.69,2,360,29,
21826111,Guesthouse in Oakland · ★4.94 · Studio · 2 beds · 1 bath,6970531,Zoe,,Bushrod,37.85102,-122.26852,Entire home/apt,97,2,154,2023-06-22,2.29,3,347,32,
21840017,Guesthouse in Oakland · ★5.0 · 1 bedroom · 1 bed · 1 bath,2642531,Dirk,,Shafter,37.83842,-122.25497,Entire home/apt,111,31,15,2023-06-03,0.22,3,97,8,
21840576,Guest suite in Oakland · ★4.70 · 1 bedroom · 1 bed · 1 bath,123639428,Oscar,,Harrington,37.78353,-122.21462,Entire home/apt,68,4,98,2023-06-15,1.45,1,361,6,
21867511,Home in Oakland · 2 bedrooms · 1 bed · 1 shared bath,2351266,Kelly,,Laurel,37.79408,-122.20476,Private room,125,1,0,,,2,90,0,
21912649,Guesthouse in Oakland · ★4.63 · Studio · 1 bed · 1 bath,17471496,Hastee,,Arroyo Viejo,37.76381,-122.17558,Entire home/apt,63,2,195,2023-06-19,2.91,2,175,27,
21925902,Home in Oakland · ★4.93 · 2 bedrooms · 2 beds · 2 baths,55183626,Matias,,Rockridge,37.84446,-122.24626,Entire home/apt,301,3,45,2023-06-19,0.67,1,2,22,
21999027,Home in Oakland · ★4.86 · 3 bedrooms · 3 beds · 2 baths,131077665,Sara,,Santa Fe,37.83779,-122.27184,Entire home/apt,160,28,29,2023-03-03,0.43,1,77,8,
22105552,Rental unit in Oakland · 1 bedroom · 1 bed · 1 bath,103113440,Rose,,Acorn-Acorn Industrial,37.80542,-122.3243,Entire home/apt,150,20,0,,,1,180,0,
22109876,Home in Oakland · ★5.0 · 1 bedroom · 1 bed · 1 private bath,8429680,Susan,,Grand Lake,37.82065,-122.25073,Private room,124,1,87,2021-11-21,1.35,1,6,0,
22145142,Rental unit in Oakland · ★4.94 · 2 bedrooms · 3 beds · 1 bath,2575409,Clara,,Bushrod,37.84749,-122.26277,Entire home/apt,182,10,31,2019-11-29,0.46,1,0,0,
22163674,Yurt in Oakland · ★4.95 · 1 bed · 1 private bath,45945551,Philip,,Patten,37.79117,-122.2196,Private room,62,2,139,2023-06-16,2.33,1,44,22,
22179383,Home in Oakland · ★4.92 · 2 bedrooms · 3 beds · 1 bath,15603157,Jide,,Upper Dimond,37.79717,-122.20342,Entire home/apt,143,2,167,2023-06-13,2.58,1,220,30,
22202633,Guesthouse in Oakland · ★4.81 · 1 bedroom · 2 beds · 1 bath,142525508,Chris & JoAnn,,Rockridge,37.84722,-122.25267,Entire home/apt,103,2,158,2023-06-10,2.44,2,122,52,
22213414,Rental unit in Oakland · ★4.62 · 1 bedroom · 3 beds · 1 bath,162309295,Leonard,,Lynn-Highland Park,37.80243,-122.23218,Entire home/apt,88,1,231,2023-06-04,3.45,1,167,39,
22214553,Home in Oakland · ★4.78 · 1 bedroom · 1 bed · 1 private bath,9614314,Patrick,,Tuxedo,37.79539,-122.22685,Private room,55,1,230,2023-06-15,3.87,1,53,53,
22296020,Condo in Oakland · 1 bedroom · 1 bed · 1 shared bath,104397896,Jose,,Fairfax,37.77931,-122.20456,Private room,78,5,1,2018-01-02,0.01,1,83,0,
22421806,Home in Oakland · ★4.83 · Studio · 1 bed · 1 bath,8762245,Camiel,,Grand Lake,37.81613,-122.2464,Entire home/apt,128,3,133,2023-06-14,2.00,3,134,15,
22456714,Rental unit in Oakland · ★4.38 · 2 bedrooms · 3 beds · 1 bath,2812355,David,,Oakmore,37.80405,-122.21115,Entire home/apt,100,7,16,2022-08-20,0.25,3,178,1,
22471465,Home in Oakland · Studio · 3 beds · 1 shared bath,32495137,Danna,,San Pablo Gateway,37.80716,-122.27338,Private room,52,1,0,,,1,0,0,
22480484,Guest suite in Oakland · ★4.92 · 2 bedrooms · 3 beds · 1 bath,164831374,Niki,,Skyline-Hillcrest Estates,37.80317,-122.16792,Entire home/apt,171,2,202,2023-06-12,3.08,1,222,45,
22488457,Loft in Oakland · 1 bedroom · 1 bed · 1.5 baths,112861193,Dan,,Prescott,37.81257,-122.29908,Entire home/apt,140,180,0,,,1,0,0,
22496831,Rental unit in Oakland · ★5.0 · 1 bedroom · 1 bed · 1 bath,1693990,Sean And Ron,,Woodminster,37.80714,-122.18643,Entire home/apt,119,2,207,2023-06-06,3.11,2,0,30,
22497603,Guest suite in Oakland · ★4.63 · 1 bedroom · 1 bed · 1 bath,46249653,Matthew,,Frick,37.77572,-122.18584,Entire home/apt,96,28,9,2023-05-22,0.14,2,205,2,
22573518,Bungalow in Oakland · ★4.68 · 2 bedrooms · 1 bed · 1 private bath,27507009,David,,Fairview Park,37.85081,-122.25423,Private room,90,1,144,2023-05-28,2.20,3,347,3,
22649776,Guest suite in Oakland · ★4.87 · 2 bedrooms · 2 beds · 1 bath,4705997,Joe,,Longfellow,37.83151,-122.27204,Entire home/apt,65,30,23,2023-02-22,0.38,1,55,6,
22655395,Serviced apartment in Oakland · ★4.65 · 1 bedroom · 1 bed · 1 bath,133361371,David,,Pill Hill,37.81966,-122.26611,Entire home/apt,225,2,24,2022-09-24,0.38,1,364,5,
22718046,Bungalow in Oakland · ★4.65 · 2 bedrooms · 2 beds · 1 private bath,27507009,David,,Fairview Park,37.85177,-122.25488,Private room,165,1,17,2023-01-01,0.26,3,299,2,
22869209,Home in Berkeley · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,104415991,Dat,,Claremont,37.8553,-122.23348,Private room,55,7,8,2023-02-20,0.13,1,205,2,
22925164,Loft in Oakland · ★4.90 · 1 bedroom · 1 bed · 2 baths,169746918,Marlon,,McClymonds,37.81651,-122.2851,Entire home/apt,215,28,10,2022-08-21,0.16,1,53,1,
